Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IGDNK10D,Denmark 10-year Government Bond Yield (with GFD extension),Government Bond Yields,Denmark Krone,Denmark,,,,,,,Percent per Annum,Units,Stock,none,Monthly From Sep 1788 To Dec 1981<BR>Daily From Jan 1982 To Nov 2021<BR>,"Sources: London Times (1821-1844), Banker`s Magazine and The Economist (1845-1858), Statistiske Department, Statistisk Arbog, Copenhagen: Statistiske Dept. (1864-31), League of Nations (1932-45), Danmarks Bank, Monetary Review (1946-)      <br />Notes: The Denmark 4% Crown Bonds (Kroondeenen) (Amsterdam SE) (BGDNK4K-AM) is used from September 1788 to August 1825, the Denmark 3% Stock of 1825 (BGDNK3S-LO) is used from September 1825 to December 1869, the Denmark 4% Stock of 1862 (BGDNK462-LO) is used from January 1870 to November 1886, both trading in London.  Domestic quotes begin with the Denmark 3.50% Consolidated Bond (BGDNK35C-KO) which is used from December 1886 to November 1937, and the Denmark 4.50% Gold Trust Receipts due 1962 (BGDNK4562) which traded in New York is used from December 1938 to September 1958. In Denmark, the consolidated 3.5% bond is used through 1976. In 1977, the 10-year bond is used.  Denmark has not defaulted on its bonds.",
Date,Ticker,Open,High,Low,Close
12/31/1901,IGDNK10D,3.794,3.794,3.5806,3.599
12/31/1902,IGDNK10D,3.5806,3.5806,3.5088,3.5533
12/31/1903,IGDNK10D,3.5533,3.5533,3.5088,3.5443
12/31/1904,IGDNK10D,3.5443,3.6176,3.5443,3.5714
12/31/1905,IGDNK10D,3.5714,3.5714,3.5443,3.5533
12/31/1906,IGDNK10D,3.5533,3.599,3.5443,3.5897
12/31/1907,IGDNK10D,3.5897,3.6842,3.5897,3.6842
12/31/1908,IGDNK10D,3.6745,3.7234,3.6745,3.6939
12/31/1909,IGDNK10D,3.6939,3.7234,3.6458,3.7234
12/31/1910,IGDNK10D,3.7333,3.7534,3.7135,3.7534
12/31/1911,IGDNK10D,3.7333,3.794,3.7333,3.7736
12/31/1912,IGDNK10D,3.7634,4.1176,3.7634,4.0346
12/31/1913,IGDNK10D,4.058,4.321,4.058,4.2683
12/31/1914,IGDNK10D,4.2424,4.5454,4.1916,4.5454
12/31/1915,IGDNK10D,4.5454,4.7619,4.5454,4.7198
12/31/1916,IGDNK10D,4.878,5.364,4.6053,4.7619
12/31/1917,IGDNK10D,4.7619,4.9296,4.7619,4.9123
12/31/1918,IGDNK10D,4.9296,5.0542,4.8611,4.947
12/31/1919,IGDNK10D,4.947,6.087,4.8443,6.087
12/31/1920,IGDNK10D,5.9322,6.5728,5.9322,6.1404
12/31/1921,IGDNK10D,5.4688,5.8824,5.2045,5.364
12/31/1922,IGDNK10D,5.4264,5.4264,4.7297,4.7782
12/31/1923,IGDNK10D,4.7782,5.2434,4.7138,5.2239
12/31/1924,IGDNK10D,5.3846,5.5556,5.1282,5.4264
12/31/1925,IGDNK10D,5.4054,5.4264,5.1095,5.1095
12/31/1926,IGDNK10D,5.1095,5.3846,5.1095,5.303
12/31/1927,IGDNK10D,5.2632,5.283,5.0179,5.0179
12/31/1928,IGDNK10D,4.9123,4.9822,4.8276,4.9296
12/31/1929,IGDNK10D,4.9645,5.2434,4.9645,5.036
12/31/1930,IGDNK10D,4.8951,4.8951,4.5307,4.5902
12/31/1931,IGDNK10D,4.5603,5.6,4.4586,5.4688
12/31/1932,IGDNK10D,5.3435,5.4054,4.3,4.36
12/31/1933,IGDNK10D,4.14,4.14,3.9,3.9
12/31/1934,IGDNK10D,3.95,4.02,3.83,3.83
12/31/1935,IGDNK10D,4.01,4.35,3.97,4.34
12/31/1936,IGDNK10D,4.34,4.52,4.3,4.52
12/31/1937,IGDNK10D,4.6,4.62,4.27,4.27
12/31/1938,IGDNK10D,4.27,4.32,4.23,4.26
12/31/1939,IGDNK10D,4.29,5.28,4.29,5.11
12/31/1940,IGDNK10D,5.36,5.77,4.17,4.31
12/31/1941,IGDNK10D,4.31,4.37,3.97,4.23
12/31/1942,IGDNK10D,4.26,4.26,3.91,4.14
12/31/1943,IGDNK10D,4.35,4.65,4.11,4.11
12/31/1944,IGDNK10D,3.97,4.11,3.87,3.9
12/31/1945,IGDNK10D,3.93,4.07,3.53,3.59
12/31/1946,IGDNK10D,3.56,3.62,3.51,3.62
12/31/1947,IGDNK10D,3.59,3.87,3.56,3.85
12/31/1948,IGDNK10D,3.87,4.4,3.87,4.4
12/31/1949,IGDNK10D,4.42,4.47,4.31,4.42
12/31/1950,IGDNK10D,4.39,4.84,4.29,4.84
12/31/1951,IGDNK10D,4.9,5.45,4.9,5.26
12/31/1952,IGDNK10D,5.32,5.36,5.22,5.22
12/31/1953,IGDNK10D,5.2,5.2,5.02,5.02
12/31/1954,IGDNK10D,5,5.56,4.98,5.47
12/31/1955,IGDNK10D,5.45,5.65,5.45,5.62
12/31/1956,IGDNK10D,5.6,5.86,5.6,5.79
12/31/1957,IGDNK10D,5.79,5.79,5.74,5.74
12/31/1958,IGDNK10D,5.58,5.58,5.07,5.22
12/31/1959,IGDNK10D,5.11,5.6,5.11,5.6
12/31/1960,IGDNK10D,5.69,5.81,5.67,5.79
12/31/1961,IGDNK10D,5.79,6.22,5.79,6.22
12/31/1962,IGDNK10D,6.22,6.48,6.22,6.45
12/31/1963,IGDNK10D,6.51,6.6,6.14,6.14
12/31/1964,IGDNK10D,5.96,6.6,5.96,6.6
12/31/1965,IGDNK10D,6.6,7.61,6.6,7.57
12/31/1966,IGDNK10D,7.57,8.13,7.57,8.13
12/31/1967,IGDNK10D,8.13,8.54,7.95,8.54
12/31/1968,IGDNK10D,8.43,8.75,8.33,8.38
12/31/1969,IGDNK10D,8.38,10.69,8.38,10.22
12/31/1970,IGDNK10D,10.14,11.57,10.14,11.29
12/31/1971,IGDNK10D,10.69,10.94,10.22,10.37
12/31/1972,IGDNK10D,10.29,10.45,10.29,10.37
12/31/1973,IGDNK10D,10.61,12.17,10.61,12.17
12/31/1974,IGDNK10D,12.17,16.09,12.17,13.73
12/31/1975,IGDNK10D,12.96,13.46,12.84,13.08
12/31/1976,IGDNK10D,14.29,15.9,13.33,14.5
12/31/1977,IGDNK10D,16.6,17.2,15.9,17
12/31/1978,IGDNK10D,16.9,17.3,15.8,17
12/31/1979,IGDNK10D,15.8,17.2,14.3,17.1
