iso,year,XPTOT,IPTOT,SH_PRIM,SH_SECD,GDP,XCH_RATE,POP,TARIFF
KWT,2014,67708682393.02804,31163760276.392326,0.450686941097421,70.5489263237038,98835927642.64688,2.1356282503976876,3690.939,
KWT,2015,40319044373.52602,33695279058.31766,0.537517441034076,55.9363333362341,74989507008.46373,2.175639266285231,3835.588,
KWT,2016,38600760115.559685,39326439696.01104,0.518216222920707,52.1350326872521,81040021984.87836,2.4513163969623144,3956.862,
KWT,2017,48015418227.25921,43745691974.90698,0.52509203800542,55.6192158697721,93786862700.96143,2.561322898732458,4056.102,
KWT,2018,59549272751.24135,47249539448.905685,0.44733871628933,60.3207288511429,103572067478.75981,2.482250113292674,4137.314,
KWT,2019,56865524089.70999,47898314384.41685,0.384579820231552,58.3801905618255,106702685763.25305,2.5804226108763526,4207.077,
KWT,2020,,,,,,2.547077769454397,4270.563,
LAC,2014,642003167821.9935,719539263865.9135,4.71939290959745,25.2065151885223,3318302903320.0444,,558534.202,
LAC,2015,622655307334.1471,692696106675.9338,4.60343998153768,23.9145352629682,3045657773693.2295,,564618.41,
LAC,2016,695367873661.1177,740941776802.3286,5.063040375925,23.2018654674401,3352968721768.754,,570838.477,
LAC,2017,808437507029.0663,854691161770.2761,4.80400384938592,23.4376038291836,3921030896912.7417,,577151.682,
LAC,2018,846208269629.9453,899985240846.7861,4.69407856728582,23.9191567456705,3671172326001.7217,,583432.088,
LAC,2019,881439255807.4885,915350007216.9655,4.78750485940036,23.6153320989204,3793159379335.281,,589503.742,
LAC,2020,764139431952.521,749347576943.7289,5.77227247660854,22.3926022352922,3126111776713.048,,595242.966,
LAO,2014,3286297957.3479385,4701517939.458577,17.8487917820662,28.8150005448447,8063635170.539558,7.556550245307226e-05,6639.763,
LAO,2015,3198030664.5982614,4883483954.269692,17.5877596970627,27.6933442499915,9419198952.131926,8.053356776897945e-05,6741.16,
LAO,2016,3887575487.2536387,4902861951.581716,17.2301765948066,28.7595046372574,11706240622.073128,9.116211588248616e-05,6845.848,
LAO,2017,,,16.1997598561979,30.91247539947,13094456001.670519,9.42378968906203e-05,6953.031,
LAO,2018,,,15.7091868201084,31.533192488879,13456929185.988058,8.921576881815533e-05,7061.498,
LAO,2019,,,15.1673302157703,31.4083296243682,14294680978.40245,9.026479816869711e-05,7169.456,
LAO,2020,,,16.1976315457857,32.081616522878,14926223881.543892,8.622793183148861e-05,7275.556,
LBN,2014,6943662311.691102,16386003640.51425,4.01975225813576,16.2069596285493,29252753596.350773,0.00040313739759751576,6261.046,1.8842252993587751
LBN,2015,7562279980.630307,15915453596.587961,3.38257267820263,15.7294801886521,32687592017.407654,0.00043419268917507526,6532.681,1.9460908354254833
LBN,2016,8230184965.731579,17424509949.560116,2.8828510814533,15.9750709449434,37924278444.15599,0.0004912998100809843,6714.281,1.9915556492516597
LBN,2017,9034175254.295444,19170331950.703575,2.93344991379539,15.0394534740391,41289036819.99085,0.0005154074178070467,6819.373,1.9955224127863613
LBN,2018,8536554070.84009,19539971373.443756,3.23590122698231,14.2378642766093,41195209661.216805,0.0004972016850811589,6859.408,1.8960638465593336
LBN,2019,14402306490.882294,24717693220.876358,3.07320997586484,12.7619283371496,40732591803.99859,0.000519698248764132,6855.709,1.2898241234215877
LBN,2020,7002056200.010343,11674086781.468264,2.50435837629128,7.24130154729577,26038918417.688965,0.0005174126545254746,6825.442,
LBR,2014,543254436.0764499,2073809286.003835,35.7675254452926,15.7093893129771,1910701946.9052339,0.007244147294195012,4359.508,
LBR,2015,404856669.62893385,2215669828.0023026,34.3706956248033,12.5368744098206,2079490986.5651405,0.007594359946326528,4472.229,
LBR,2016,519925393.51535296,2433978144.6952024,37.2421843014242,7.98544828187952,2427670901.602358,0.007843440468461683,4586.788,
LBR,2017,619907893.4968656,2519681769.450909,37.0942837445651,10.1998414222688,2552721925.8909106,0.00689379524143015,4702.224,
LBR,2018,636352277.6806102,2307807612.460069,37.2762867647059,12.5145006127451,2446470947.4081407,0.005203072051121375,4818.976,
LBR,2019,691011435.5303255,2374958069.7093296,39.1132362971578,11.9679997978191,2405582390.648119,0.004202361119458092,4937.374,
LBR,2020,658238982.9761709,2175356708.0420675,42.5973613559322,11.6697674576271,2300998751.2566013,0.004072722925279045,5057.677,
LBY,2014,11755298315.567106,22974176367.108017,,,25003651341.61949,0.47762389149595863,6362.039,
LBY,2015,7283500784.744203,13536608987.06683,,,18223941283.964943,0.47389285152584787,6418.315,
LBY,2016,5071513666.547179,8551813819.029364,,,19402507154.782913,0.5326892607246675,6492.16,
LBY,2017,14700233824.140804,11711677580.981771,,,29434396967.96226,0.5574440575616846,6580.723,
LBY,2018,22455745303.242847,14125676898.810614,,,39431271860.58272,0.54912076504421,6678.565,
LBY,2019,26270089734.38718,21671316986.29463,,,40810558488.18193,0.5602988618849276,6777.453,
LBY,2020,6719227475.6263275,15894418953.294432,,,19826389235.409492,,6871.287,
LCA,2014,,,2.21876043765188,10.320615122663,1066644995.2099322,0.2250850469919463,178.307,
LCA,2015,,,2.16165473022671,10.9403208318577,1183470516.819058,0.2424242514560837,179.131,
LCA,2016,,,2.08072525414458,11.0095871685512,1381561177.3043828,0.2743090606285496,180.028,
LCA,2017,,,1.76108982601921,10.9780835324717,1553246632.4533706,0.2877691416089344,180.955,
LCA,2018,,,1.79245717181242,10.1469457109441,1548438526.2551632,0.2776042741703137,181.89,
LCA,2019,,,2.01114131398807,9.96721871138232,1662823567.0250735,0.2901648555599737,182.795,
LCA,2020,,,2.59092819896538,12.1929296586258,1328623386.7388446,0.28888873211005667,183.629,
LCN,2014,810965326158.7333,917577835119.9199,4.63566208008043,26.636999444829,3905771120014.2036,,615999.056,
LCN,2015,791774273197.4255,883456138676.5958,4.49142926766815,24.5689610856585,3620392832569.2544,,622301.041,
LCN,2016,889869964646.909,949831260829.282,4.93722633552279,23.8168266104164,4003515087638.0425,,628493.594,
LCN,2017,1027165623658.0094,1093761253718.5934,4.68626381896844,24.0503928089203,4664784270159.313,,634566.052,
LCN,2018,1059516894469.5663,1150721966163.2607,4.56834555812504,24.5190781666071,4396625427169.846,,640483.586,
LCN,2019,1098419212141.1008,1168024247691.4712,4.66709534314595,24.2629525663822,4533582622434.58,,646430.786,
LCN,2020,961599187220.992,956386459520.594,5.62500106858149,23.1708507277362,3773714380367.67,,652276.325,
LDC,2014,148363234866.37787,196341287301.5891,21.0907252417425,28.2594813955869,588072492997.8597,,919222.955,
LDC,2015,130045841924.91982,201232159449.08902,20.8200832239184,27.1192678921672,623113013924.5181,,941131.317,
LDC,2016,143479958928.51645,213061507196.48682,20.5719701713007,27.8964275145144,704285255676.8582,,963519.718,
LDC,2017,175785180006.76773,241197146405.04437,19.7955970443166,28.1687437930382,807756017308.7977,,986385.402,
LDC,2018,189140930704.06152,256815667052.20563,18.7142998982049,29.7562125047502,806207450213.1871,,1009691.252,
LDC,2019,200217170949.52014,265659399426.39346,19.089127396757,29.8374543443897,886430289697.9006,,1033388.868,
LDC,2020,176677247411.23422,241936728907.11847,19.5957953229164,29.5042971288285,881546116569.7074,,1057438.163,
LIC,2014,,,26.9781876744649,24.091097930238,302534505311.2389,,569367.413,
LIC,2015,,,26.4331525310519,22.5735987358422,325481747227.73895,,584084.928,
LIC,2016,,,26.4395030417574,23.3183410605408,348707550802.36,,599290.28,
LIC,2017,,,25.2834475653189,23.4601229403291,377882930642.8064,,614965.124,
LIC,2018,,,23.8855042256261,24.7309325652564,376537387765.5139,,631147.232,
LIC,2019,,,,,416663283473.6149,,647870.823,
LIC,2020,,,,,426395610166.69977,,665149.035,
LIE,2014,,,,39.647172626367,4045760001.3299975,,37.219,
LIE,2015,,,,37.2602648896845,4102947330.371587,,37.465,
LIE,2016,,,0.115518531775731,41.9543783150565,4619532718.464602,,37.655,
LIE,2017,,,0.134897728698707,44.0770485631823,5030346039.687474,,37.805,
LIE,2018,,,0.13755980861244,40.8612440191388,5126154966.006601,,37.918,
LIE,2019,,,,,,,38.02,
LIE,2020,,,,,,,38.137,
LKA,2014,10170533412.679565,14064093280.468992,8.0066097934062,28.2979988688692,48227265651.99689,,20778.0,6.568953170816181
LKA,2015,11086310803.132353,15060432829.033121,8.18427146086627,27.1695261892296,52759036598.13226,,20970.0,7.813067893509401
LKA,2016,12922280967.524876,17370150772.665318,7.42679969565881,27.8209763949106,61029049112.71955,,21203.0,10.590521167490593
LKA,2017,14828950568.054464,19735719746.471752,7.83302897386965,26.774698626334,67924671169.5655,,21444.0,9.51204607865355
LKA,2018,15188031096.717163,20086514137.179405,8.02378771565105,26.2570347056251,65924501026.13517,,21670.0,7.788141350288473
LKA,2019,15216588642.789505,19245656164.732197,7.54058804862001,27.4036788951944,65790260844.50692,,21803.0,7.538729157669809
LKA,2020,10439538455.482283,14440869412.70562,8.36119443747824,26.2475369425768,62951114015.013275,,21919.0,
LMC,2014,1035077454114.3483,1133029216794.4707,15.0799719600606,31.5610106109557,3987593710241.5566,,3058248.975,
LMC,2015,957965091007.4062,1111375108375.7761,15.0522506198019,29.7145793852975,4215166714655.4966,,3103569.257,
LMC,2016,1099295022675.8572,1268835948917.3882,14.9636323166488,29.1534658241586,4979257325937.396,,3149022.555,
LMC,2017,1320221434181.622,1529253379182.6492,14.8408774605397,29.6100339197757,5626682226387.533,,3194517.542,
LMC,2018,1388891077135.2722,1636903504828.2402,14.5092440157529,30.237512446757,5499092009798.994,,3240031.866,
LMC,2019,1439401057413.7622,1689095367007.1792,14.7827856651894,29.1400278065147,6055932952521.849,,3285416.867,
LMC,2020,1248336361378.149,1414137468805.2268,15.9695732722087,28.1477427301963,5716440398070.136,,3330652.547,
LMY,2014,4410977642522.779,4390808762475.527,8.95127822760209,33.4959325346757,17168731705373.95,,6043826.104,
LMY,2015,4196082397837.6685,4146491183710.3784,8.84253034627616,31.9765139889304,17559670640966.096,,6121677.43,
LMY,2016,4553635510218.833,4552160622939.358,8.77471035819826,31.2610090339322,19990498864143.95,,6200441.68,
LMY,2017,5396295986123.573,5418152350126.425,8.45575253873758,31.6906175865217,23038389566411.777,,6279734.109,
LMY,2018,5769067362584.741,5824300307762.449,8.14397324345966,32.1055988236007,23561491914084.99,,6357646.877,
LMY,2019,5972934818280.133,5986504746414.287,8.31167147879624,31.2479279525076,25267855193317.797,,6434033.786,
LMY,2020,5439107557695.89,5267953557470.025,9.06542058730762,30.2610585641774,24164526162484.445,,6509474.374,
LSO,2014,565950853.9366996,1307598427.8098972,3.96071453643671,32.1608733782445,1483500335.6626558,0.055998241446669206,2043.448,9.037038450090328
LSO,2015,662475073.043365,1341126923.9693034,3.78179552128963,33.7376028920053,1544570107.8272285,0.05130096596868555,2059.011,7.342843657089526
LSO,2016,717020287.4692318,1418006205.150996,5.71207766018781,30.5925214432742,1565941069.2383313,0.050350377685776854,2075.041,4.814456207107774
LSO,2017,851164545.0771104,1772892986.645166,4.96482137796821,28.5798427200997,1792363631.4831076,0.05831494012778166,2091.532,6.074549004996101
LSO,2018,960063457.6569331,1779671765.0672257,4.32156305990732,31.6528269134422,1884432389.33966,0.056637124429343565,2108.327,5.291373850175342
LSO,2019,843255947.3658923,1727016642.42068,4.7312011112533,30.9211696952236,1853798057.8214595,0.05422355714145716,2125.267,5.864585570247015
LSO,2020,,,6.36786734700446,29.8880123828532,1438717126.60258,0.047349646589139184,2142.252,
LTE,2014,3663788687432.8076,3259633648231.494,6.40076121776812,36.0891786883325,11972613583011.172,,2233865.679,
LTE,2015,3573105808655.2515,3104488075059.5386,6.28512741983071,34.6256694585383,12091623430284.08,,2247405.366,
LTE,2016,3872510108288.5767,3470960048129.869,6.21262268820874,33.5387292308493,13718150939796.713,,2261410.364,
LTE,2017,4552731534469.061,4094621156644.209,5.86086420607935,33.8366553539166,15972859833997.344,,2275536.083,
LTE,2018,4892172093939.391,4429598445050.212,5.55146822233411,34.3037983558079,16890707435377.717,,2287851.415,
LTE,2019,5078701810435.176,4650343758072.485,5.59644822599191,33.4814072372412,17989218524144.742,,2298495.924,
LTE,2020,4889402760026.52,4253673866088.851,6.39805763472929,31.9486444532318,17566682279887.484,,2307887.395,
LTU,2014,21316409678.27404,20779828151.623535,3.42319060134286,27.5077238210517,29495342834.98742,0.23371594604897047,2932.367,0.0
LTU,2015,18645987084.778843,18916288850.134197,3.42067512033113,26.7180600025202,27110536048.9541,,2904.91,0.0
LTU,2016,21533798464.233906,21304112391.400734,3.10876135276592,25.9447153605225,31860677970.475063,,2868.231,0.0
LTU,2017,27241815004.033585,26384169994.521496,3.50751154955695,25.8963432866412,37015767911.85441,,2828.403,0.0
LTU,2018,30284242098.436504,29539130999.6085,2.88113255812916,25.6315519866108,40247331848.45297,,2801.543,0.0
LTU,2019,33147239468.521378,30917777654.95038,3.22323174459562,25.2502265995965,42807392848.726425,,2794.137,0.0
LTU,2020,32290258706.341503,28082701784.40505,3.28821796119426,24.856998813644,43592048372.50068,,2794.7,
LUX,2014,85411224217.06116,72391061257.51195,0.291163950526675,10.5169612720295,40173270062.78938,,556.319,0.0
LUX,2015,83604288838.66046,70741743949.91693,0.225689381407468,11.0381154557325,37796373887.61414,,569.604,0.0
LUX,2016,95759979173.81538,79843613386.10326,0.214049430923553,11.6668759293912,44950204290.87719,,582.014,0.0
LUX,2017,108255089734.99745,90763237078.76042,0.244584933160473,11.2439614799896,49744698512.05572,,596.336,0.0
LUX,2018,112402988587.8327,93268064185.57187,0.227202327434252,11.7711610538157,53130787490.97672,,607.95,0.0
LUX,2019,116289479298.77103,96241223669.05519,0.226573207875215,11.3171594154927,55706801173.06691,,620.001,0.0
LUX,2020,122593195048.09186,100463876938.86752,0.216208808790534,10.7175543552356,57145875027.49708,,632.275,
LVA,2014,11645755849.869328,12206090032.748487,3.54245064148004,18.948058870563,19039784622.22168,,1993.782,0.016119349567864986
LVA,2015,10747609069.53856,11055060540.391596,3.49619016062862,19.1123175645431,17829592270.921406,,1977.527,0.020667469087336254
LVA,2016,12385156243.216558,12316753443.369476,3.26087779444776,18.5276484241819,20776519320.29235,,1959.537,-0.040166455941319026
LVA,2017,14548287115.657934,14701110485.284458,3.5528209518006,19.0419684696371,23607293316.58156,,1942.248,0.02849070304903072
LVA,2018,15835117988.337137,16039018265.593431,3.59509856021811,18.6666576992485,25783290299.014145,,1927.174,0.03582941582948469
LVA,2019,16064922925.061985,16288816316.996056,3.72965159719927,18.5806893922863,26680587253.398766,,1913.822,0.019589789118111687
LVA,2020,15753041442.806356,15450002907.703882,3.77515118631606,19.1768672288993,26134030295.55093,,1901.548,
MAC,2014,28575261246.7298,11008845930.970345,,5.03904076476115,33366198627.805477,0.07608862043899066,590.21,0.0
MAC,2015,23146892192.70389,11782310452.05856,,7.69386836239529,29493975027.226112,0.0819722884994171,602.093,0.0
MAC,2016,25581537164.564964,11851763286.380587,,6.61876491150197,33391589696.720577,0.09263646176415455,612.824,0.0
MAC,2017,31524478422.031208,13433777754.239874,,4.98955467866438,39203730269.39571,0.09680744898288986,622.578,0.0
MAC,2018,34194051334.106438,13698344651.299587,,4.0821720811148,41450927963.662224,0.09284990419610495,631.633,0.0
MAC,2019,35531354404.49245,13592270294.733967,,4.23258551664952,43209902791.43672,0.09707552071359196,640.446,0.0
MAC,2020,,,,,,0.09763343742147357,649.342,
MAF,2014,,,,,,,36.018,
MAF,2015,,,,,,,35.865,
MAF,2016,,,,,,,36.061,
MAF,2017,,,,,,,36.569,
MAF,2018,,,,,,,37.264,
MAF,2019,,,,,,,38.002,
MAF,2020,,,,,,,38.659,
MAR,2014,23168955524.064487,31536398363.900814,11.6606655024552,26.4906373193167,66899636130.294205,0.07229422867714536,34192.358,1.773843991921526
MAR,2015,23046948319.385586,28078829952.52965,12.628068222076,26.094033098841,66226785935.53082,0.06703422084047873,34663.608,1.8419465658878271
MAR,2016,27049639543.266464,34821789262.281555,11.9966957124204,25.8922711450225,76516167934.47151,0.07551733609321085,35126.274,1.9678775826211043
MAR,2017,31722486077.555084,39862383043.62763,12.3625058205438,26.1594758453311,85220922129.85033,0.08016682331716916,35581.257,1.7313989337205349
MAR,2018,34324601280.19638,43548787869.61635,12.2167361472598,25.8737549201011,88516847222.0681,0.0798554614734752,36029.089,1.7772235924048079
MAR,2019,36676124482.31902,45044081735.589294,12.1631904931504,25.3446493567414,93778634649.99171,0.0814639607616347,36471.766,1.766500160959536
MAR,2020,31210501678.55374,38003370744.17409,12.2262085859472,25.2582454551754,88039013742.91151,0.08213247515016851,36910.558,
MCO,2014,,,,12.630372277451,4296415123.564845,,37.32,
MCO,2015,,,,17.6004677865192,4098516437.254408,,37.723,
MCO,2016,,,,18.2516202951588,4794120160.904845,,38.07,
MCO,2017,,,,12.7999297382751,4996981758.455822,,38.392,
MCO,2018,,,,13.1289088790033,5392148311.41824,,38.682,
MCO,2019,,,,12.9651969358827,5816069172.232294,,38.967,
MCO,2020,,,,,,,39.244,
MDA,2014,1801554587.4887033,3582717610.8932405,12.2247859207357,22.3475051256864,5779642026.412823,0.04329906279352101,2856.95,1.716391502593078
MDA,2015,1616973833.1497521,2911739919.643395,11.5052679095319,22.6897527541713,5069606366.548326,0.03478206782844857,2834.53,1.5298528255779638
MDA,2016,1931444299.5013633,3307519698.9683943,11.3986809055429,22.2414438781801,5978016661.6217985,0.03717330223534874,2802.17,1.1049102442779986
MDA,2017,2336505345.0899825,4097569343.7373705,11.472257880649,21.8746300960376,7513178033.7836685,0.04200093070127227,2755.158,1.0948265891957354
MDA,2018,2588064637.494692,4785422081.356456,10.270919235469,22.6515868102754,8587179284.970296,0.044609524636971286,2708.214,1.0346732715734062
MDA,2019,2944940235.084028,5249217434.642054,10.0516503214619,22.7717246649445,9376818709.439745,0.04458113056472044,2663.251,1.0166768038679683
MDA,2020,2533558444.6406856,4621134762.262671,9.51132232889236,23.2777911169203,9292946862.857393,0.04502984627654462,2617.82,
MDG,2014,2152415308.774208,2563813024.3652353,25.8453789481895,13.4927821584307,7610573296.034711,0.0002516675048688769,23589.897,3.4542116719019016
MDG,2015,2104153458.170755,2433153345.196093,25.7433476088786,12.5933049163123,7411434027.332258,0.00022312719261569967,24234.08,4.174884140345303
MDG,2016,2553016010.06878,2785527893.598925,25.1334516383538,13.3672008795526,8775492629.704418,0.00023315766777535926,24894.37,4.507636242571418
MDG,2017,3163715063.162738,3525938787.2259736,24.5501384414513,13.5139157291649,10237688141.456991,0.0002493418660907744,25570.511,4.447907167035858
MDG,2018,2977619387.1517787,3511007501.450827,24.2497717058252,17.0191962734406,10204431608.988234,0.00022476378542305922,26262.313,4.914468576758751
MDG,2019,2941081268.003566,3680661685.719343,23.2115268051322,17.1255507360602,11118583675.830523,0.00021652167516412508,26969.306,5.240601129076389
MDG,2020,2489598432.9632645,3248135714.6994205,24.115813706119,13.3207251526883,10702088794.230862,0.00020592666913353313,27691.019,
MDV,2014,2051370010.4686146,1678167341.756158,5.30718633604263,8.4139107553832,2246990106.383793,,435.018,
MDV,2015,2107615740.4220946,1914271739.0118825,5.56467908214167,10.6803577367096,2689820149.16296,,454.914,
MDV,2016,2334518537.415354,2499769023.869204,5.67548439821694,11.1456429420505,3243323924.859694,,475.505,
MDV,2017,2670917309.1512327,2927637232.0106277,5.35136338714448,11.2478803614106,3694020879.7738433,,496.398,
MDV,2018,2785784539.9514017,3326354237.2305727,5.23703176629915,12.8103307890128,3972347127.4224067,,515.704,
MDV,2019,3051065912.7652206,3446455614.300947,5.23317774346684,11.6987230953588,4420337680.907249,,530.957,
MDV,2020,,,,,3143556764.087885,,540.542,
MEA,2014,999560221723.6403,812908948548.9653,5.02341027309308,46.1922205669052,2165937596080.2327,,417924.35,
MEA,2015,808568308393.2686,802200482572.1248,5.34918020255829,38.6448025596046,2050654165434.631,,425821.771,
MEA,2016,864717274627.7225,863492195626.7174,5.23907744070442,37.2603459934335,2330598937029.267,,433616.042,
MEA,2017,1036998998243.2828,970632341688.9584,5.07776804466749,38.9070364210191,2538437820395.588,,441298.977,
MEA,2018,1147958905608.8794,967293375125.2153,5.01393335720937,41.2631810492479,2539618562782.0947,,448974.232,
MEA,2019,1144216163517.3015,1031202335010.7938,5.50204146793137,39.4270301983213,2687781541737.2847,,456709.496,
MEA,2020,,,7.93955216186097,35.4919932065437,2416852976279.716,,464554.123,
MEX,2014,254789240689.65997,264209711470.8922,3.13208940239957,31.4901871470131,799377883977.2399,,120355.137,0.6374503728790958
MEX,2015,264819906997.7177,280462308227.9989,3.19192365688526,29.9853032661018,767040644852.0013,,121858.251,0.6680602966871602
MEX,2016,295880766636.1427,311679322122.8402,3.34646441999055,29.6399553095595,798767345368.8301,,123333.379,0.6606403986570808
MEX,2017,339032947890.3517,355354544026.95276,3.38107388194982,30.946234976635,900448405678.4194,,124777.326,0.6214446137030706
MEX,2018,359690859197.64996,378421218232.75574,3.37379374485093,31.1714773501267,916188984257.7638,,126190.782,0.6919747042273992
MEX,2019,386028407084.4377,388520052753.35706,3.38835838442596,30.8827111802441,994090409741.784,,127575.529,0.6939635565593238
MEX,2020,336532285241.0694,318055004501.63184,3.88918905586059,29.6327599057298,839406931073.4576,,128932.753,
MHL,2014,56019362.31934648,110131000.56695943,11.0814152412283,14.361479015366,110693575.88256064,,57.183,3.801633510303387
MHL,2015,53918052.91788043,110322789.56476924,12.0237652892076,12.0388348458199,120314819.02794482,,57.444,4.59326176944705
MHL,2016,54286506.47594427,115530088.72318074,12.5912791814239,15.6767202171198,149245917.35061672,,57.723,5.2300369259173785
MHL,2017,64796358.91242931,138515362.64956206,15.3063660595645,13.2799040919007,165654614.28016463,,58.053,4.748712100644623
MHL,2018,67083597.52533449,141441848.36781496,16.5284452425189,12.2115773849683,166087869.5214852,,58.412,4.446575908683833
MHL,2019,,,20.1507795384825,14.0595050074709,187605489.62269855,,58.791,
MHL,2020,,,,,,,59.194,
MIC,2014,4347835579839.391,4290645148076.667,8.69279307309528,33.6307870494224,16864974380412.355,,5474458.691,
MIC,2015,4137759571395.7188,4047841213434.6943,8.59030104947377,32.1113409823855,17236306273621.193,,5537592.502,
MIC,2016,4491507585706.911,4443657920463.556,8.53167151037058,31.370287241014,19639096205940.66,,5601151.4,
MIC,2017,5317672429189.902,5296623283821.164,8.22423079466059,31.8038558209972,22651789964893.047,,5664768.985,
MIC,2018,5684489775408.048,5694415363792.405,7.92739535197326,32.2070622499001,23173718682380.734,,5726499.645,
MIC,2019,5885439717079.207,5850737874388.372,8.08680022883805,31.3492654068334,24842750066694.02,,5786162.963,
MIC,2020,5355252172661.544,5146659152794.114,8.85989503116257,30.3404517573121,23737798245308.887,,5844325.339,
MKD,2014,3291005113.8210855,4479467248.2785015,10.1775672771312,22.822578658191,6904758629.616698,0.013087148494583933,2077.78,1.1747593717225482
MKD,2015,3212851225.350194,4282248808.18958,9.72691849418736,23.9221832208017,6592086732.0835085,0.011785739146892881,2079.335,1.1450044888584106
MKD,2016,4007671630.4051256,5182965030.661946,9.17290831294816,23.9630460915105,7910319192.578653,0.01328927937717851,2080.746,1.1692496201109004
MKD,2017,4846102378.172649,6062849284.455812,7.87324504211252,24.2589458765972,8787812428.490294,0.014213302257640576,2081.996,1.1589181750816644
MKD,2018,5738059840.602615,6922727268.659433,8.47038651788892,24.0504865999376,9504011009.612402,0.014384439364108142,2082.957,1.1138346232080278
MKD,2019,6123680794.25425,7522970247.431689,8.04681864220128,23.4999906052835,9829953303.601486,0.014258144364261125,2083.458,1.1177915709094526
MKD,2020,5562608841.529259,6786010727.011708,9.09339100409628,22.6152894904761,9568215655.377232,0.014405934078911373,2083.38,
MLI,2014,1969093652.4778676,3324664546.4421005,37.4567677359258,18.3849719003501,8729998408.964705,0.0012308265419203484,16934.213,4.960824296488477
MLI,2015,2062388588.7386622,3396406031.7166615,37.7232568675308,17.5979679104352,8577664247.277638,0.0011071253853144815,17438.772,4.042024010926504
MLI,2016,2435290836.6192784,4188552013.508734,37.403702997444,17.8802478129288,10388175049.848888,0.001249793192759943,17965.448,4.090832596327023
MLI,2017,2652096641.1120048,4280580297.863039,37.4324396267515,18.847089929003,11938801774.084639,0.001338099803189423,18512.429,5.060958130965343
MLI,2018,3137675252.9941163,4557941554.291342,37.6124431580175,20.2289474771959,12795152710.730215,0.0013494217650092068,19077.755,4.317849424164373
MLI,2019,3382399695.571818,4884772483.84996,37.3288610751519,20.9214147199355,13539354028.897863,0.0013371400987315977,19658.023,4.790162910739258
MLI,2020,3577580071.949563,4533332778.646894,36.0971406229886,21.2445098162214,13567126526.894072,0.001355139927976343,20250.834,
MLT,2014,10585206550.597952,9738489084.783752,1.00416381845395,12.988844147857,7065635649.307244,,434.558,0.0
MLT,2015,11225043485.288969,10516035581.363707,0.922881637287484,12.2935957159265,7259848296.054619,,445.053,0.0
MLT,2016,13055455301.688173,12081001848.478094,0.954084847167181,12.3164842457341,8681363095.541143,,455.356,0.0
MLT,2017,15455826816.50776,13692771951.798744,0.681507587167574,12.0579071184963,10272640495.545874,,467.999,0.0
MLT,2018,15874114726.837101,14086050538.017157,0.748043810278397,12.3874926657262,11141571223.037504,,484.63,0.0
MLT,2019,17059364607.271215,15297605472.73908,0.711852930551147,12.5678859502832,11920676970.800894,,504.062,0.0
MLT,2020,16061255520.524897,14962844907.884409,0.647389617941922,13.4389111652567,11424953793.651514,,525.285,
MMR,2014,7281790219.770833,8035014127.005952,27.8298025759603,34.4897147952972,36245119240.96254,0.0006173944758583751,52280.816,3.4255694111277784
MMR,2015,9066847349.930426,12210015041.711088,26.7344180126358,33.9124724081884,39463683800.85129,0.0005629940211654002,52680.724,2.0348255657987253
MMR,2016,11806935172.320215,15964879391.125364,24.9176246909801,35.4691597693812,45511537530.017624,0.0005997673873238904,53045.199,1.655238454206223
MMR,2017,14795230220.7259,17784293577.84331,23.0027855977009,36.7427697221692,52169886312.74613,0.0005711557387935263,53382.521,1.5491128884908771
MMR,2018,15648028292.313437,15601422523.605312,21.3540507694558,37.9607708606087,51491137386.4238,0.0005242183239007619,53708.318,0.8331018684309722
MMR,2019,17541011296.772488,15014502630.481089,22.1832003664849,35.8971125547511,62553621928.60524,0.0005160167757128876,54045.422,1.6936855083949889
MMR,2020,17217551859.14136,16322324135.686777,22.8220310834794,35.774293338051,59424724905.926476,0.0005645546873665629,54409.794,
MNA,2014,262645578090.6154,312818255083.38025,9.30481537884299,39.2130028336785,968027627690.0684,,357629.838,
MNA,2015,214527399890.41107,287664925689.9845,9.7593340797211,33.7757559002046,935081499329.438,,363975.556,
MNA,2016,233052563531.9763,310481939154.9188,9.46797569240068,33.5829301034638,1074923655125.8441,,370294.017,
MNA,2017,295390901787.0362,358774523030.3517,9.2001562047841,34.884789134002,1112189656936.4807,,376588.457,
MNA,2018,325770214608.30237,358399336508.235,9.22952049373706,36.1830576429645,1005166395867.2277,,382955.167,
MNA,2019,320857510244.8378,384932556313.7806,10.3984930310889,33.8854302871654,1070204541341.7168,,389457.075,
MNA,2020,202158006153.19055,288905842016.0786,11.3850298891889,31.2555058138989,947448763081.5365,,396147.843,
MNE,2014,1120781969.9688125,1674705684.7110345,8.09983568166084,14.3036482604292,2791924600.550163,0.8073692859584468,621.81,
MNE,2015,1117810880.534828,1607547864.5775182,8.06118573423757,14.3534622406494,2653993462.000047,0.7262266463747311,622.159,
MNE,2016,1316184669.980067,2044665153.242894,7.46823893104366,15.6549775277603,3241781806.469528,0.819810593343234,622.303,
MNE,2017,1549213561.1583545,2433892623.563881,6.85389074108922,14.8613741835193,3773490129.09566,0.8777359326007248,622.373,
MNE,2018,1769663616.5301073,2754454944.326171,6.73223634506515,15.9341223740015,4127496174.8505473,0.8851626527101453,622.227,
MNE,2019,1897576945.2628655,2814427355.252629,6.39384140935866,16.1294411268218,4342381440.939808,0.877106407743683,622.028,
